ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
alianza popular,2018-2019,13,207165.0,199917.46,3233.38,20943.4,0.0,20943.4,0.0,0.0,0.0,5266.329,0.0,111.974,82.5260628,95.1828287,94.9697547,26.6704578,12.21,12.685,15.179,12.657,83.383,2.393,51.03,7247.54,1321.912,1942.064,313.956,1014.099,4592.031,1670.0,10723.0,0,0,12393.0,36:35:00,02:50,00:00,00:00,00:00,39:25:00,103.896,10.188045,85.2020819,0.4664591,3267121.0,64.070724,10.1095
alianza popular,2018-2019,14,247330.0,238723.521,3783.97,25154.85,0.0,25154.85,0.0,0.0,0.0,6921.974,0.0,112.806,82.5062035,95.4948947,94.9882438,26.8007617,12.339,12.788,15.244,12.72,83.439,2.391,50.74,8606.479,1585.093,2351.916,370.617,1225.232,5532.858,1670.0,10723.0,0,0,12393.0,55:50:00,08:55,00:00,10:50,00:00,75:35:00,103.632,10.3783698,87.8270005,0.4771272,3930328.0,65.362568,10.1705
alianza popular,2018-2019,15,292840.0,282730.984,4519.97,30471.45,0.0,30471.45,0.0,0.0,0.0,8596.636,0.0,114.186,82.6397721,96.1780214,95.0898698,26.7792457,12.458,12.944,15.305,12.797,83.615,2.373,50.27,10109.016,1861.15,2816.195,421.308,1481.627,6580.28,1670.0,10723.0,0,0,12393.0,77:35:00,08:55,00:00,10:50,00:00,97:20:00,103.899,10.1939177,88.0668018,0.4830072,4649091.0,64.78804,10.4054
alianza popular,2018-2019,16,322335.0,311304.447,4991.0,33911.4,0.0,33911.4,0.0,0.0,0.0,9679.528,0.0,114.81,82.681087,96.6000872,95.1604728,26.7226147,12.45,13.013,15.319,12.819,83.681,2.357,50.22,11030.553,2030.024,3129.638,469.637,1635.427,7264.726,1670.0,10723.0,0,0,12393.0,83:10:00,09:05,00:00,10:50,65:45:00,168:50:00,104.528,9.4306137,89.2113975,0.4908956,5143592.0,64.583249,10.5205
alianza popular,2018-2019,17,372460.0,359673.718,5770.77,39951.5,0.0,39951.5,0.0,0.0,0.0,11053.671,0.0,116.543,82.8442773,96.9295498,95.2119459,26.6065376,12.386,13.171,15.389,12.937,84.067,2.37,50.25,12786.282,2348.778,3631.634,540.103,1895.227,8415.742,1670.0,10723.0,0,0,12393.0,88:25:00,09:25,00:00,10:55,65:45:00,174:30:00,106.336,9.6472795,89.5507849,0.4913167,5902776.0,64.542513,10.7263
alianza popular,2018-2019,18,422750.0,408217.711,6488.49,45845.45,0.0,45845.45,0.0,0.0,0.0,12350.092,0.0,117.986,82.968039,96.9107279,95.2763327,26.5873001,12.35,13.303,15.495,13.079,84.406,2.364,50.36,14532.289,2656.556,4138.232,602.076,2181.794,9578.658,1670.0,10723.0,0,0,12393.0,105:00:00,09:25,00:00,10:55,65:45:00,191:05:00,107.715,10.0280837,89.3170009,0.4925435,6675172.0,65.153833,10.8445
alianza popular,2018-2019,19,469690.0,453517.508,7251.07,51872.75,0.0,51872.75,0.0,0.0,0.0,13878.136,0.0,119.261,83.076,96.83,95.3,26.681,12.369,13.427,15.61,13.215,84.657,2.367,50.462,16172.492,2966.357,4601.539,663.069,2442.209,10673.174,1670.0,10723.0,0,0,12393.0,112:50:00,10:25,00:00,10:55,79:35:00,213:45:00,108.547,10.31,89.59,0.49,7415384.0,64.775267,11.044
alianza popular,2018-2019,20,513420.0,495635.647,8000.81,57131.9,0.0,57131.9,0.0,0.0,0.0,15152.588,0.0,120.413,83.128,96.71,95.3,26.861,12.432,13.545,15.734,13.348,84.835,2.37,50.535,17784.353,3267.926,5042.707,726.412,2696.305,11733.35,1670.0,10723.0,0,0,12393.0,121:10:00,10:50,00:00,10:55,106:45:00,249:40:00,108.943,10.31,89.68,0.5,8085702.8,64.171002,11.1277
alianza popular,2018-2019,21,564130.0,544349.872,8860.25,63344.4,0.0,63344.4,0.0,0.0,0.0,16595.206,0.0,121.573,83.182,96.87,95.3,26.952,12.45,13.655,15.799,13.434,85.031,2.38,50.618,19780.128,3618.534,5560.114,785.509,2990.867,12955.024,1670.0,10723.0,0,0,12393.0,129:12:00,14:30,00:00,10:55,106:45:00,261:22:00,109.674,10.45,89.54,0.5,8882526.0,63.669761,11.2286
alianza popular,2018-2019,22,616060.0,594297.338,9755.11,70009.95,0.0,70009.95,0.0,0.0,0.0,18267.731,0.0,122.776,83.291,96.9,95.32,27.115,12.502,13.775,15.899,13.55,85.225,2.379,50.705,21762.662,3973.67,6083.013,845.61,3277.606,14179.899,1670.0,10723.0,0,0,12393.0,143:52:00,15:10,00:00,10:55,106:45:00,276:42:00,110.177,10.46,89.53,0.5,9683769.8,63.152542,11.3641
alianza popular,2018-2019,23,648110.0,625057.667,10347.21,74155.25,0.0,74155.25,0.0,0.0,0.0,19513.939,0.0,123.43,83.307,96.85,95.32,27.186,12.532,13.842,15.97,13.622,85.297,2.384,50.708,23052.333,4199.741,6417.854,902.883,3455.157,14975.635,1670.0,10723.0,0,0,12393.0,156:37:00,15:20,00:00,10:55,169:15:00,352:07:00,110.442,10.55,89.44,0.5,10314297.8,62.636208,11.4417
alianza popular,2018-2019,24,696640.0,671780.6,11253.95,80267.7,0.0,80267.7,0.0,0.0,0.0,21128.765,0.0,124.424,83.308,96.96,95.32,27.304,12.574,13.947,16.054,13.711,85.406,2.389,50.757,24859.4,4543.378,6965.302,984.831,3724.452,16217.963,1670.0,10723.0,0,0,12393.0,166:37:00,18:35,00:00,10:55,174:05:00,370:12:00,110.918,10.55,89.44,0.51,11194919.8,61.901821,11.5221
alianza popular,2018-2019,25,739960.0,713434.633,12074.44,85813.1,0.0,85813.1,0.0,0.0,0.0,22364.147,0.0,125.222,83.305,97.06,95.3,27.361,12.59,14.027,16.108,13.774,85.51,2.409,50.78,26525.367,4877.577,7428.045,1056.28,3966.751,17328.653,1670.0,10723.0,0,0,12393.0,172:22:00,19:20,00:00,10:55,200:15:00,402:52:00,111.419,10.59,89.4,0.51,11948506.8,61.283173,11.5969
alianza popular,2018-2019,26,789030.0,760289.463,12992.35,92429.45,0.0,92429.45,0.0,0.0,0.0,23802.31,0.0,126.255,83.333,97.18,95.27,27.57,12.652,14.127,16.166,13.849,85.667,2.422,50.888,28740.537,5269.141,7919.506,1140.843,4248.348,18577.838,1670.0,10723.0,0,0,12393.0,187:14:00,19:40,00:00,10:55,200:15:00,418:04:00,111.663,10.74,89.25,0.51,12846633.8,60.730352,11.7143
alianza popular,2018-2019,27,828470.0,798286.961,13809.14,97281.25,0.0,97281.25,0.0,0.0,0.0,25056.512,0.0,127.075,83.285,97.42,95.18,27.746,12.662,14.21,16.185,13.884,85.783,2.468,51.09,30183.039,5672.332,8339.852,1191.678,4474.226,19678.088,1670.0,10723.0,0,0,12393.0,219:39:00,20:00,00:00,10:55,200:15:00,450:49:00,112.232,10.74,89.25,0.51,13654455.8,59.994322,11.7422
alianza popular,2018-2019,28,872690.0,840657.264,14737.3,103156.2,0.0,103156.2,0.0,0.0,0.0,26410.134,0.0,128.1,83.239,97.62,95.12,27.949,12.728,14.317,16.24,13.95,85.899,2.501,51.149,32032.736,6100.949,8803.967,1276.689,4760.494,20942.099,1670.0,10723.0,0,0,12393.0,241:29:00,20:20,00:00,10:55,200:15:00,472:59:00,112.502,10.73,89.26,0.51,14530080.8,59.21641,11.8204
alianza popular,2018-2019,29,917710.0,883910.666,15667.73,109495.75,0.0,109495.75,0.0,0.0,0.0,28177.523,0.0,129.184,83.172,97.75,95.05,28.17,12.817,14.434,16.314,14.036,86.037,2.535,51.152,33799.334,6554.573,9289.196,1339.734,5106.539,22290.042,1670.0,12345.0,0,0,14015.0,261:04:00,22:00,00:00,10:55,200:15:00,494:14:00,112.627,10.69,89.3,0.51,15413224.8,58.573258,11.9314
alianza popular,2018-2019,30,960570.0,925141.396,16597.46,115201.95,0.0,115201.95,0.0,0.0,0.0,29663.866,0.0,129.938,82.968,97.9,94.95,28.311,12.849,14.513,16.342,14.075,86.128,2.591,51.207,35428.604,7046.183,9795.773,1411.553,5490.687,23744.196,1670.0,12345.0,0,0,14015.0,275:19:00,22:55,00:00,21:15,200:15:00,519:44:00,112.98,10.58,89.41,0.51,16276359.8,57.874518,11.993
alianza popular,2018-2019,31,996010.0,959384.527,17409.63,120225.0,0.0,120225.0,0.0,0.0,0.0,31090.238,0.0,130.586,82.906,97.99,94.92,28.382,12.871,14.585,16.394,14.128,86.178,2.61,51.221,36625.473,7379.477,10147.698,1476.955,5827.699,24831.829,1670.0,12345.0,0,0,14015.0,327:39:00,23:55,00:00,21:15,200:15:00,573:04:00,113.341,10.43,89.57,0.52,17038980.8,57.210291,12.0706
alianza popular,2018-2019,32,1006770.0,967806.87,17581.73,120799.85,0.0,120799.85,0.0,0.0,0.0,31891.648,0.0,130.746,82.795,97.94,94.89,28.426,12.885,14.583,16.41,14.128,86.094,2.623,51.225,38963.13,7507.591,10323.496,1496.961,5931.103,25259.151,1670.0,13790.0,0,0,15460.0,459:09:00,23:55,00:00,21:15,200:15:00,704:34:00,113.204,10.36,89.63,0.52,17283249.6,57.262283,11.9987
alianza popular,2018-2019,33,1046460.0,1005203.457,18436.57,125282.45,0.0,125282.45,0.0,0.0,0.0,34093.921,0.0,131.361,81.964,97.97,94.86,28.539,12.915,14.645,16.476,14.18,86.065,2.638,51.274,41256.543,7878.96,11312.101,1567.654,6881.32,27640.035,1670.0,13790.0,0,0,15460.0,483:10:00,24:05:00,00:00,21:15,200:15:00,728:45:00,113.414,10.24,89.76,0.52,18021215.2,56.760015,11.972
alianza popular,2018-2019,34,1063105.0,1021270.289,18862.91,127247.9,0.0,127247.9,0.0,0.0,0.0,34893.674,0.0,131.503,81.872,97.93,94.84,28.58,12.934,14.664,16.507,14.202,86.036,2.649,51.266,41834.711,8050.107,11583.981,1597.012,7030.149,28261.249,1670.0,13790.0,0,0,15460.0,584:10:00,24:05:00,00:00,30:55:00,200:15:00,839:25:00,113.43,10.22,89.78,0.52,18370162.6,56.359543,11.9694
atencingo,2018-2019,7,30850.14,30510.757,240.75,2093.0501,0.0,2093.0501,0.0,0.0,0.0,148.370688,115.425,116.7089171,82.397616,84.7509639,94.029187,30.916498,13.430065,13.540509,17.706561,15.022874,84.8435447,2.615039,53.156652,339.383,249.416753,374.811244,20.8136,90.256804,735.298401,0.0,0.0,0,0,0.0,44:11:00,00:00,00:00,00:00,38:00:00,82:11:00,100.8223639,0.0,100.0,0.499998,864700.0,128.141806,6.7845
atencingo,2018-2019,8,82286.08,81380.906,632.12,8098.2501,0.0,8098.2501,0.0,0.0,0.0,1958.253041,118.231,119.5460459,83.00691,86.5198695,94.752064,30.30774,13.26496,13.758318,17.51609,15.067395,86.0203105,2.382321,53.114606,905.174,594.128329,1013.259768,47.7096,268.720737,1923.818434,0.0,0.0,0,0,0.0,62:21:00,03:05,00:00,00:00,38:00:00,103:26:00,103.7192574,0.0,100.0,0.51434,2027100.0,130.174776,9.8415
atencingo,2018-2019,9,140572.24,139025.937,1082.01,14731.2501,0.0,14731.2501,0.0,0.0,0.0,3875.676571,118.457,119.7745269,83.47234,86.469882,95.157677,29.421791,12.986713,13.749499,17.566646,15.130938,86.1344733,2.262932,52.901612,1546.303,935.923094,1723.854704,89.3366,445.34831,3194.462708,0.0,0.0,0,0,0.0,67:31:00,03:05,00:00,00:20,51:50:00,122:46:00,105.8735879,0.0,100.0,0.508557,3282100.0,129.91769,10.4794
atencingo,2018-2019,10,203140.28,200905.713,1554.96,22175.2501,0.0,22175.2501,0.0,0.0,0.0,6350.844806,117.333,118.6380323,83.671205,86.6569338,95.281144,29.797154,13.113963,13.630922,17.400401,14.987489,86.1330092,2.158675,53.150592,2234.567,1306.646355,2486.316375,143.5876,584.875619,4521.425949,0.0,0.0,0,0,0.0,78:06:00,03:30,00:00,00:20,54:40:00,136:36:00,103.9420502,0.0,100.0,0.508949,4596800.0,130.640196,10.9162
atencingo,2018-2019,11,266851.23,263915.859,2061.58,29400.2501,0.0,29400.2501,0.0,0.0,0.0,8298.401276,117.053,118.3549073,84.041542,87.0203117,95.450504,29.698691,13.068128,13.594556,17.313377,14.911544,86.1272991,2.082529,53.258173,2935.371,1650.431588,3250.254059,204.5856,684.016971,5789.288218,0.0,0.0,0,0,0.0,86:01:00,03:30,00:00,00:20,54:40:00,144:31:00,104.0283352,0.0,100.0,0.507609,5927000.0,129.440152,11.0174
atencingo,2018-2019,12,327504.74,323902.176,2571.28,36879.2501,0.0,36879.2501,0.0,0.0,0.0,10748.12598,117.355,118.6602672,84.505714,87.5418719,95.571677,29.425246,12.972127,13.622664,17.272652,14.872207,86.1026263,2.050129,53.216527,3602.564,1975.690353,3943.59209,251.5216,741.951775,6912.755818,0.0,0.0,0,0,0.0,100:51:00,03:40,00:00,00:45,54:40:00,159:56:00,105.0148831,0.0,100.0,0.508096,7195300.0,127.370313,11.2606
atencingo,2018-2019,13,391357.57,387052.627,3085.69,44747.2501,0.0,44747.2501,0.0,0.0,0.0,13212.22716,117.661,118.9696693,84.807261,87.7075545,95.643947,29.346311,12.974487,13.654528,17.28341,14.890086,86.152478,2.026826,53.119563,4304.943,2327.78908,4692.458451,312.2066,786.246383,8118.700514,0.0,0.0,0,0,0.0,104:26:00,04:00,08:55,00:45,54:40:00,172:46:00,105.241371,0.0,100.0,0.505234,8468300.0,126.82984,11.4338
atencingo,2018-2019,14,455734.26,450721.146,3618.66,52703.2501,0.0,52703.2501,0.0,0.0,0.0,15475.26128,118.087,119.4004143,85.097031,87.9564718,95.715785,29.11952,12.969119,13.698657,17.291107,14.90712,86.212641,2.015418,52.811861,5013.114,2674.612875,5450.557216,366.0486,812.626391,9303.845082,0.0,0.0,0,0,0.0,109:41:00,04:00,17:35,00:45,54:40:00,186:41:00,105.6251932,0.0,100.0,0.503754,9761300.0,125.94006,11.5644
atencingo,2018-2019,15,525384.66,519605.374,4197.7,61263.2501,0.0,61263.2501,0.0,0.0,0.0,17929.0801,118.575,119.8938448,85.316132,88.1564648,95.749393,29.135528,12.991534,13.750654,17.306422,14.935,86.297445,2.006095,52.776121,5779.286,3070.801094,6199.605952,442.7366,895.044393,10608.18804,0.0,0.0,0,0,0.0,112:06:00,04:10,17:35,01:10,54:40:00,189:41:00,105.8431899,0.0,100.0,0.502577,11105100.0,125.160125,11.6606
atencingo,2018-2019,16,587536.05,581073.054,4720.19,69034.2501,0.0,69034.2501,0.0,0.0,0.0,20136.68716,119.286,120.6127608,85.520877,88.6958751,95.793476,29.054344,12.980517,13.826131,17.288477,14.932522,86.3726863,2.001764,52.694264,6462.996,3417.106846,6887.136827,492.3626,965.292386,11761.89866,0.0,0.0,0,0,0.0,128:31:00,04:35,17:35,01:15,54:40:00,206:36:00,106.5144863,0.0,99.046867,0.503843,12407900.0,124.472966,11.7497
atencingo,2018-2019,17,656243.89,649025.093,5292.47,77752.2501,0.0,77752.2501,0.0,0.0,0.0,22375.18598,120.234,121.5713055,85.721917,89.3564822,95.891529,28.767527,12.885424,13.927614,17.305716,14.946204,86.3657071,1.98909,52.594198,7218.797,3755.10632,7669.612495,542.1436,1083.179134,13050.04155,0.0,0.0,0,0,0.0,131:01:00,04:50,17:35,02:35,54:40:00,210:41:00,108.0881312,0.0,100.0,0.503151,13750800.0,123.995769,11.848
atencingo,2018-2019,18,726252.25,718263.344,5866.33,86705.2501,0.0,86705.2501,0.0,0.0,0.0,24905.83069,121.096,122.442894,85.820327,89.9555334,95.990358,28.503897,12.793828,14.029458,17.360799,14.970648,86.2324827,1.973523,52.51659,7988.906,4085.394283,8548.002049,592.2376,1221.928382,14447.56231,0.0,0.0,0,0,0.0,133:41:00,04:50,17:35,03:10,54:40:00,213:56:00,109.6580163,0.0,100.0,0.502094,15141300.0,123.800101,11.9387
atencingo,2018-2019,19,795094.77,786348.591,6419.82,95566.2501,0.0,95566.2501,0.0,0.0,0.0,27649.57892,121.671,123.0242883,85.802229,90.1438631,96.017571,28.558644,12.8346,14.105125,17.435685,15.024204,86.1692787,1.966923,52.461762,8746.179,4466.258994,9461.741999,633.0136,1361.659528,15922.67412,0.0,0.0,0,0,0.0,142:16:00,04:50,17:35,03:45,54:40:00,223:06:00,109.8992177,0.0,100.0,0.499959,16484100.0,123.850009,12.0194
atencingo,2018-2019,20,865951.18,856425.576,6994.5,104785.2501,0.0,104785.2501,0.0,0.0,0.0,30622.33422,122.059,123.4166027,85.764651,90.2353446,96.033492,28.624279,12.870789,14.160777,17.507625,15.07069,86.080722,1.96228,52.441403,9525.604,4863.947472,10399.05543,677.7196,1515.434411,17456.15691,0.0,0.0,0,0,0.0,146:11:00,04:50,17:35,03:45,54:40:00,227:01:00,110.0226023,0.0,100.0,0.497436,17862500.0,123.804586,12.1005
atencingo,2018-2019,21,933333.57,923066.741,7554.3,113200.2501,0.0,113200.2501,0.0,0.0,0.0,33246.81422,122.506,123.8685755,85.730963,90.4083124,96.059252,28.602072,12.853554,14.218924,17.570421,15.107673,85.9835573,1.959061,52.469361,10266.829,5229.766234,11298.01808,728.3286,1680.325115,18936.43803,0.0,0.0,0,0,0.0,156:36:00,04:50,17:35,03:45,54:40:00,237:26:00,110.6225095,0.0,100.0,0.495007,19202800.0,123.549974,12.1285
atencingo,2018-2019,22,1002935.18,991902.719,8134.77,122112.2501,0.0,122112.2501,0.0,0.0,0.0,36002.61069,123.084,124.4530046,85.727542,90.5805251,96.075933,28.587205,12.830935,14.288294,17.636454,15.155147,85.9308056,1.961305,52.517938,11032.461,5623.279586,12191.85188,796.4986,1841.133999,20452.76406,0.0,0.0,0,0,0.0,159:31:00,06:45,17:35,03:45,54:40:00,242:16:00,111.3581668,0.0,100.0,0.493685,20600800.0,123.289924,12.1754
atencingo,2018-2019,23,1067428.41,1055686.488,8664.89,130869.7501,0.0,130869.7501,0.0,0.0,0.0,38748.47069,123.64,125.0151916,85.713221,90.7199984,96.088796,28.597617,12.851964,14.356602,17.70019,15.206224,85.9099479,1.963506,52.453858,11741.922,5993.78139,13049.45313,865.4646,1985.282691,21893.98181,0.0,0.0,0,0,0.0,172:56:00,06:55,17:35,03:45,54:40:00,255:51:00,111.7074558,0.0,100.0,0.493345,21905600.0,123.19007,12.2602
atencingo,2018-2019,24,1137816.81,1125300.617,9272.4,139990.7501,0.0,139990.7501,0.0,0.0,0.0,41472.75186,124.166,125.5470404,85.680952,90.8381654,96.108185,28.669964,12.884329,14.424616,17.77392,15.261467,85.8643844,1.958075,52.454427,12516.193,6387.469184,14009.98015,938.8816,2164.908251,23501.23919,0.0,0.0,0,0,0.0,174:51:00,07:00,17:35,03:45,54:40:00,257:51:00,111.954732,0.0,100.0,0.492084,23323900.0,122.710065,12.3034
atencingo,2018-2019,25,1206687.16,1193413.377,9872.27,148971.7501,0.0,148971.7501,0.0,0.0,0.0,44302.00245,124.489,125.8736334,85.62395,90.8237123,96.103003,28.769926,12.927835,14.472634,17.850323,15.313882,85.7905036,1.960374,52.452551,13273.783,6805.692293,14926.70292,1008.9936,2364.860727,25106.24954,0.0,0.0,0,0,0.0,183:21:00,07:00,17:35,03:45,54:40:00,266:21:00,111.9494022,0.0,100.0,0.490878,24696900.0,122.229959,12.3455
atencingo,2018-2019,26,1278053.7,1263994.85,10523.29,158360.7501,0.0,158360.7501,0.0,0.0,0.0,47304.53422,124.775,126.1628166,85.573283,90.8822848,96.11015,28.897888,12.967844,14.518924,17.9198,15.354103,85.6823346,1.954345,52.513776,14058.85,7217.992042,15886.72457,1068.7281,2596.718584,26770.1633,0.0,0.0,0,0,0.0,184:31:00,07:00,17:35,06:40,54:40:00,270:26:00,111.9609705,0.0,100.0,0.490179,26112600.0,121.450012,12.3907
atencingo,2018-2019,27,1346076.49,1331269.359,11150.4,167348.7501,0.0,167348.7501,0.0,0.0,0.0,50254.53775,124.975,126.3650427,85.532381,90.8802402,96.133366,28.996025,13.010147,14.555,17.990181,15.396319,85.5817904,1.940916,52.53092,14807.131,7575.564411,16812.32462,1124.8321,2832.446927,28345.16806,0.0,0.0,0,0,0.0,194:06:00,07:05,17:35,07:20,54:40:00,280:46:00,111.8742163,0.0,100.0,0.489468,27489300.0,120.720018,12.4323
atencingo,2018-2019,28,1413583.75,1398034.037,11788.71,176055.7501,0.0,176055.7501,0.0,0.0,0.0,53108.54716,125.175,126.567266,85.488839,90.9881291,96.137654,29.028894,13.056456,14.58849,18.024963,15.414134,85.5154821,1.941025,52.420976,15549.713,7964.95063,17729.61686,1189.2331,3041.191854,29924.99245,0.0,0.0,0,0,0.0,203:56:00,07:20,17:35,07:20,54:40:00,290:51:00,111.7339192,0.0,100.0,0.488795,28926700.0,119.90996,12.4545
atencingo,2018-2019,29,1478841.65,1462574.059,12408.47,184564.7501,0.0,184564.7501,0.0,0.0,0.0,55925.00245,125.257,126.6501805,85.436535,91.0303988,96.139763,29.086236,13.095408,14.609123,18.060149,15.429106,85.4317758,1.938878,52.375318,16267.591,8339.878846,18631.63815,1245.9521,3246.284159,31463.75326,0.0,0.0,0,0,0.0,213:11:00,07:20,17:35,11:25,54:40:00,304:11:00,111.5591282,0.0,100.0,0.488736,30293600.0,119.180015,12.4803
atencingo,2018-2019,30,1540722.82,1523774.525,13028.27,192593.7501,0.0,192593.7501,0.0,0.0,0.0,58789.08481,125.363,126.7573593,85.391437,91.0944654,96.142657,29.141747,13.120701,14.630658,18.090895,15.441447,85.3547986,1.936585,52.37413,16948.295,8695.142366,19511.00086,1312.2401,3411.930742,32930.31407,0.0,0.0,0,0,0.0,221:21:00,07:20,17:35,22:40,54:40:00,323:36:00,111.5082037,0.0,100.0,0.48956,31625100.0,118.25997,12.5002
atencingo,2018-2019,31,1601582.19,1583964.431,13620.05,199972.7501,0.0,199972.7501,0.0,0.0,0.0,61097.15304,125.378,126.7725259,85.339356,91.093926,96.133514,29.224173,13.144653,14.642157,18.121586,15.452205,85.2696061,1.937222,52.414443,17617.759,9067.149717,20351.7394,1371.5711,3589.654982,34380.1152,0.0,0.0,0,0,0.0,233:51:00,07:30,17:35,24:55:00,54:50:00,338:41:00,111.3924955,0.0,100.0,0.490176,32973400.0,117.590037,12.4859
atencingo,2018-2019,32,1667806.68,1649460.403,14265.73,208224.7501,0.0,208224.7501,0.0,0.0,0.0,63784.8401,125.368,126.7624173,85.275261,91.1277438,96.125258,29.301361,13.166945,14.65141,18.144913,15.454905,85.1748642,1.937467,52.45323,18346.277,9468.210245,21286.13629,1432.1891,3794.423281,35980.95891,0.0,0.0,0,0,0.0,241:31:00,07:30,17:35,29:00:00,54:50:00,350:26:00,111.2741794,0.0,100.0,0.490518,34384500.0,116.910013,12.4849
atencingo,2018-2019,33,1730517.49,0.0,14877.155,215842.75,0.0,215842.75,0.0,0.0,0.0,66884.281,0.0,0.0,0.0,0.0,0.0,0.0,13.214,14.644,18.156,0.0,85.067,0.0,52.41,0.0,9846.645,22271.76,1488.245,4049.411,37656.061,0.0,0.0,0,0,0.0,00:00,00:00,00:00,00:00,00:00,366:56:00,0.0,0.0,0.0,0.0,0.0,116.320458,12.4727
atencingo,2018-2019,34,1741926.46,1722764.857,15126.2,218235.7501,0.0,218235.7501,0.0,0.0,0.0,68573.29304,125.142,126.5339029,85.124505,91.1228469,96.107436,29.405201,13.224989,14.642027,18.158354,15.442973,85.0461061,1.938264,52.407747,19161.603,9928.115803,22494.07257,1493.0891,4025.169148,37940.44662,0.0,0.0,0,0,0.0,248:16:00,07:30,17:35,40:20:00,54:50:00,368:31:00,110.714852,0.0,100.0,0.492207,36121100.0,115.159554,12.5284
bellavista,2018-2019,10,8348.0,0.0,104.192,492.65,0.0,492.65,0.0,0.0,0.0,78.994,0.0,0.0,79.133,0.0,0.0,0.0,12.861,11.461,14.948,0.0,77.114,0.0,51.607,0.0,63.194,98.673,13.691,24.042,199.601,0.0,0.0,0,0,0.0,00:20,00:10,00:00,01:30,00:50,02:50,0.0,0.0,0.0,0.0,0.0,80.121314,5.9014
bellavista,2018-2019,11,39068.0,38232.087,405.13,3032.7,0.0,3032.7,0.0,0.0,0.0,1221.481,0.0,95.5584959,79.9606934,94.059,93.972,28.191,12.272,11.5,14.969,11.489,76.752,2.4586764,53.1728815,835.913,270.795,438.544301,74.992,115.961,900.292301,0.0,0.0,0,0,0.0,01:55,00:20,00:00,02:00,05:30,09:45,93.7092568,5.2061071,98.7903107,0.414159,619745.0,96.433243,7.7626
bellavista,2018-2019,12,71248.0,69676.996,793.63,6089.05,0.0,6089.05,0.0,0.0,0.0,2403.34,0.0,96.0467264,80.9724312,93.064,94.406,26.622,11.639,11.466,15.073,11.632,77.171,2.4092604,53.0636674,1571.004,456.987,769.4426689,124.88,203.139,1554.448669,0.0,0.0,0,0,0.0,01:55,00:40,00:00,04:45,05:30,12:50,98.513618,6.5775908,98.13601,0.4216975,1098678.0,89.774832,8.5462
bellavista,2018-2019,13,102068.0,99814.68,1146.73,8824.1,0.0,8824.1,0.0,0.0,0.0,3499.294,0.0,96.3568436,81.0768806,92.391,94.695,25.749,11.384,11.463,15.178,11.749,77.408,2.3618434,52.6371907,2253.32,620.72,1119.916779,174.943,298.425,2214.004779,0.0,0.0,0,0,0.0,06:25,03:15,00:00,13:55,05:30,29:05:00,100.6939564,6.8281409,97.8984331,0.4231179,1559637.0,89.007874,8.6453
bellavista,2018-2019,14,132761.0,129810.105,1447.61,11761.5,0.0,11761.5,0.0,0.0,0.0,4835.086,0.0,97.0829011,80.738346,91.774,94.547,25.653,11.389,11.541,15.343,11.889,77.488,2.3798253,52.4262667,2950.895,810.496,1529.256935,218.758,392.684,2951.194935,0.0,0.0,0,0,0.0,09:25,05:10,00:00,27:05:00,06:35,48:15:00,101.3346211,7.8159394,97.4223612,0.4302095,2031756.0,91.710474,8.8591
bellavista,2018-2019,15,166109.0,162390.995,1778.29,15150.95,0.0,15150.95,0.0,0.0,0.0,6243.092,0.0,98.0290116,80.8175147,91.392,94.614,25.804,11.448,11.64,15.514,12.05,77.672,2.4297179,52.3974529,3718.005,1041.431,1937.170517,261.772,468.523,3708.896517,0.0,0.0,0,0,0.0,15:00,09:00,00:00,28:00:00,06:35,58:35:00,101.6771488,8.3830755,97.1463336,0.4321883,2525823.0,93.409398,9.121
bellavista,2018-2019,16,198007.0,193543.639,2123.09,18374.05,0.0,18374.05,0.0,0.0,0.0,7466.118,0.0,99.1999796,81.1988925,91.485,94.777,25.509,11.368,11.763,15.672,12.187,77.763,2.4087453,52.2234431,4463.361,1216.642,2315.494238,304.544,542.507,4379.187238,0.0,0.0,0,0,0.0,28:25:00,09:20,00:00,30:05:00,08:45,76:35:00,103.4746657,8.7996745,96.0987384,0.4301511,3024372.0,93.263592,9.2794
